evt,mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
6002,2490.596396004704,387.25342,1.1391602,12.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6003,1043.2877488551262,88.68665,1.0722656,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6004,1501.421886392748,99.15395,0.6933594,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6005,1375.6210152565304,99.15395,0.6933594,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6006,1365.1719714273113,99.15395,0.6933594,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6007,901.0359457232522,65.53124,2.350586,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6008,918.132426452979,65.53124,2.350586,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6009,646.591953508832,63.87548,0.6427002,15.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6010,859.3837765920717,63.87548,0.6427002,15.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6011,990.5692693041208,61.007084,0.6234131,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6012,612.7085133143943,223.03697,0.8138428,17.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6013,1134.9909067179683,223.03697,0.8138428,17.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6014,1612.8486239604356,220.66414,0.6660156,28.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6015,1324.7706348653337,220.66414,0.6660156,28.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6016,1281.617122947289,220.66414,0.6660156,28.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6017,974.9799936705266,109.245384,1.6682129,19.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6018,607.205673039402,167.34485,0.57543945,19.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6019,702.8622549263258,167.34485,0.57543945,19.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6020,1331.4268144601972,295.4468,0.14279175,38.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6021,856.7991725062034,295.4468,0.14279175,38.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6022,800.1914311445178,295.4468,0.14279175,38.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6023,961.1312316982184,122.38893,1.0695801,29.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6024,833.7006149130627,122.38893,1.0695801,29.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6025,534.490425236886,204.8848,0.91845703,26.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6026,592.7378460397994,204.8848,0.91845703,26.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6027,354.713078370085,58.577713,0.625,16.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6028,388.56434430000087,58.577713,0.625,16.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6029,1369.7454705886296,74.78269,0.08773804,31.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6030,1175.503109656985,74.78269,0.08773804,31.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6031,1283.5297008967957,74.78269,0.08773804,31.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6032,1361.764385680728,254.35468,0.35894775,13.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6033,1265.461834717804,254.35468,0.35894775,13.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6034,2574.372182364515,199.16121,0.96484375,14.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6035,1320.274535054828,239.75891,1.3032227,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6036,725.6809466976995,239.75891,1.3032227,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6037,1297.870830290075,166.12317,0.15136719,25.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6038,906.2464161313768,166.12317,0.15136719,25.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6039,885.6682076285322,166.12317,0.15136719,25.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6040,661.2536968985394,165.55887,2.0473633,32.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6041,972.2136771131732,65.54327,0.24908447,13.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6042,1057.0982359983332,66.75954,0.50549316,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6043,1055.5832976253669,279.92142,1.0249023,22.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6044,918.6043474459487,279.92142,1.0249023,22.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6045,523.0792970032326,151.93245,1.1767578,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6046,1796.4113714622767,151.93245,1.1767578,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6047,501.7551207945044,151.93245,1.1767578,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6048,1182.067813811064,92.968666,0.7039795,25.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6049,1023.5972042774192,92.968666,0.7039795,25.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6050,1277.0549151972448,144.12585,0.32110596,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6051,1032.0750455470077,144.12585,0.32110596,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6052,1741.7049140635106,184.18852,0.631958,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6053,1453.221673437973,184.18852,0.631958,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6054,3724.9063872330903,246.2482,0.39886475,17.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6055,2099.379481433071,246.2482,0.39886475,17.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6056,466.5438222547168,248.91124,0.11199951,30.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6057,489.26181833431104,248.91124,0.11199951,30.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6058,723.5317760055273,248.91124,0.11199951,30.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6059,798.5946511588855,172.47429,0.020591736,29.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6060,1116.6321704288869,198.44727,1.2434082,39.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6061,1259.6102621794637,118.34666,0.3720703,22.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6062,1131.2978487990672,118.34666,0.3720703,22.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6063,841.6230959896936,278.43484,0.1772461,6.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6064,1270.3184815227903,175.28233,1.2749023,31.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6065,1392.545686899099,184.04755,0.7080078,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6066,1243.870497521434,184.04755,0.7080078,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6067,1215.471834689131,184.04755,0.7080078,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6068,1085.1009845693732,116.44486,0.6040039,32.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6069,969.9871514518236,116.44486,0.6040039,32.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6070,889.4566431649656,116.44486,0.6040039,32.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6071,423.9165022358406,151.56082,0.5048828,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6072,406.9389352988964,151.56082,0.5048828,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6073,1144.3495176521474,380.46558,1.1242676,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6074,986.280775074798,380.46558,1.1242676,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6075,923.0868330394698,102.29169,0.3612671,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6076,990.0490478669648,118.21939,0.43450928,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6077,1444.758708984115,118.21939,0.43450928,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6078,1157.7756768436498,118.21939,0.43450928,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6079,697.755949248161,204.71252,0.6793213,14.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6080,1143.3648548693532,131.92287,1.4731445,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6081,1048.2420833228568,131.92287,1.4731445,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6082,952.8148110269198,124.98231,0.2662964,16.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6083,993.23195004147,75.098434,0.005721092,14.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6084,781.00474514542,75.098434,0.005721092,14.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6085,427.82557282613215,106.5494,0.42132568,26.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6086,365.9416538830889,106.5494,0.42132568,26.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6087,720.3598836803069,311.08563,0.7486572,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6088,1270.2821493340482,311.08563,0.7486572,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6089,758.0792460209352,311.08563,0.7486572,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6090,468.8949203117888,246.8341,0.5209961,27.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6091,3005.299161697348,215.61807,1.5910645,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6092,2533.0350567070905,215.61807,1.5910645,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6093,744.4091480293447,78.94508,0.24502563,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6094,368.9514046705426,207.82938,0.42663574,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6095,534.0857562036069,62.837383,0.1454773,28.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6096,526.2464255823952,378.84357,0.35266113,16.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6097,356.78098165798065,184.05841,0.5930176,16.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6098,295.7197272497707,184.05841,0.5930176,16.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6099,602.0141537224418,176.03632,0.70410156,28.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6100,1139.585222175501,58.355164,0.006084442,19.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6101,531.8308708537597,257.86707,0.7939453,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6102,2279.319463299891,323.3352,0.35131836,33.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6103,2491.0841865107705,323.3352,0.35131836,33.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6104,320.88756073808327,466.5746,0.09425354,15.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6105,448.4139086233788,451.11697,0.30725098,23.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6106,556.8301292946192,451.11697,0.30725098,23.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6107,1585.7315177163755,135.69931,0.37365723,15.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6108,883.4729306104014,135.69931,0.37365723,15.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6109,616.4292998888418,290.82373,1.0620117,19.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6110,576.3384569732694,197.32922,0.69177246,38.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6111,611.2699978254078,197.32922,0.69177246,38.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6112,874.7956710546216,133.8122,0.91223145,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6113,660.8876691984773,306.85504,1.0405273,10.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6114,674.8361631487643,306.85504,1.0405273,10.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6115,1260.8070245681415,421.2609,0.4534912,13.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6116,712.3393351028237,129.63931,0.5666504,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6117,846.1212240403866,129.63931,0.5666504,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6118,1242.4944219562108,119.3158,0.5704346,23.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6119,1386.8177140795583,119.3158,0.5704346,23.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6120,1987.8836754495176,103.691864,0.734375,14.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6121,1689.401703685804,103.691864,0.734375,14.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6122,1260.7755156870628,87.67068,0.3812256,26.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6123,1167.7375842920735,87.67068,0.3812256,26.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6124,1272.890490016399,61.69263,1.4438477,34.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6125,1188.381674991797,61.69263,1.4438477,34.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6126,617.6016340543717,130.12843,0.5206299,31.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6127,462.2775554638487,130.12843,0.5206299,31.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6128,229.12630380652496,142.57732,0.15444946,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6129,1713.508390418517,248.72388,0.31903076,15.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6130,924.9389973499918,255.07503,1.0070801,22.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6131,1366.5881258352645,175.25735,0.32904053,19.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6132,1863.6299299599343,175.25735,0.32904053,19.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6133,708.354113146596,80.0406,0.19332886,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6134,1089.8729340964194,80.0406,0.19332886,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6135,995.761768390886,321.7189,1.2817383,16.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6136,1342.5443430554917,75.19185,1.2790527,31.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6137,1498.5164200206166,75.19185,1.2790527,31.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6138,1167.0633018148296,76.29396,0.66967773,23.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6139,1101.6215927421558,66.12174,1.2075195,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6140,1066.7167913688147,66.12174,1.2075195,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6141,849.4715421140813,88.9082,0.29144287,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6142,551.1668296422663,127.81542,0.34588623,25.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6143,910.0574092345462,215.64406,0.08029175,30.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6144,934.1337752502808,215.64406,0.08029175,30.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6145,573.3324812905245,206.26147,1.2019043,19.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6146,574.2006596170195,206.26147,1.2019043,19.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6147,2113.4831058518744,385.73627,1.097168,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6148,834.4503893035479,385.73627,1.097168,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6149,504.9609136928457,156.36203,0.55322266,28.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6150,3171.52207456588,363.9731,0.4656372,11.0,-72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6151,3202.5672015469268,363.9731,0.4656372,11.0,-72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6152,595.3317408619753,150.30566,0.37609863,14.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6153,1191.9410779552325,411.22314,0.55700684,22.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6154,875.045403175595,207.16388,0.86535645,11.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6155,1225.0236941416354,207.16388,0.86535645,11.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6156,604.193985519172,133.79192,1.2670898,23.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6157,610.8678670394586,133.79192,1.2670898,23.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6158,796.1991980290798,133.79192,1.2670898,23.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6159,396.65608392335065,64.640915,0.37353516,27.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6160,379.9179809467156,64.640915,0.37353516,27.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6161,1577.298041803767,64.652504,1.8793945,29.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6162,709.6855911077364,64.652504,1.8793945,29.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6163,522.6672883681782,150.04208,0.74279785,12.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6164,522.4189422844679,150.04208,0.74279785,12.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6165,521.9982895563419,150.04208,0.74279785,12.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6166,923.9325475492568,87.56253,0.6437988,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6167,1048.321232479694,87.56253,0.6437988,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6168,2187.992937286708,114.68158,1.2453613,25.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6169,612.2087079319867,114.68158,1.2453613,25.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6170,1463.8671180480992,93.71579,0.13674927,17.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6171,1003.6136520657732,93.71579,0.13674927,17.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6172,793.8229069514094,275.3,0.6595459,27.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6173,2222.484603267647,213.98065,0.1242218,34.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6174,540.0429503640537,213.98065,0.1242218,34.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6175,516.2263772833528,213.98065,0.1242218,34.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6176,2385.3252101943394,224.04654,0.8347168,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6177,570.5285863511965,224.04654,0.8347168,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6178,590.6610603877026,224.04654,0.8347168,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6179,680.151567368506,224.04654,0.8347168,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6180,909.8051313051184,242.41756,0.086517334,22.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6181,996.906110946598,242.41756,0.086517334,22.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6182,1321.1431224278776,255.59467,0.15557861,31.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6183,836.571290542261,108.55515,0.66552734,34.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6184,409.2313736959165,186.5397,0.11265564,28.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6185,483.6408555509881,186.5397,0.11265564,28.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6186,600.9600859919279,114.760155,0.13452148,32.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6187,563.8236360814527,114.760155,0.13452148,32.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6188,728.06974096809,193.27579,0.69384766,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6189,772.5838290238547,193.27579,0.69384766,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6190,1731.3622355020325,306.82462,0.9798584,16.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6191,588.8551042500598,306.82462,0.9798584,16.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6192,1887.4372340089135,176.31854,1.090332,33.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6193,861.0836164652984,145.0111,0.63378906,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6194,725.1715540842839,145.0111,0.63378906,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6195,725.3205084861067,176.51738,0.67578125,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6196,736.8120019329042,176.51738,0.67578125,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6197,1776.8156584317148,261.12326,0.18984985,17.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6198,1672.9969228791206,261.12326,0.18984985,17.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6199,369.70449980891567,215.20403,0.7593994,12.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6200,343.5934724315351,215.20403,0.7593994,12.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6201,367.1670705873058,215.20403,0.7593994,12.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6202,1007.6933796984824,121.579575,1.4633789,14.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6203,624.4957894439252,121.579575,1.4633789,14.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6204,1398.7120445374842,351.78156,0.4543457,32.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6205,1616.1770638907549,351.78156,0.4543457,32.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6206,1339.550162358719,69.14708,0.13583374,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6207,1227.4582399921371,69.14708,0.13583374,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6208,1000.7843925476589,303.0127,1.4191895,25.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6209,691.0309143869512,198.57156,0.6204834,27.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6210,599.497423652015,198.57156,0.6204834,27.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6211,855.2250930518694,106.955154,1.7817383,15.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6212,1396.213106712735,106.955154,1.7817383,15.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6213,973.278581063366,144.47122,0.7883301,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6214,572.8131166488046,144.47122,0.7883301,21.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6215,1809.8585904142967,343.2665,0.9683838,14.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6216,1040.805514708259,343.2665,0.9683838,14.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6217,1402.1727650732528,131.46004,0.34088135,15.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6218,503.0775884360617,270.06567,0.95861816,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6219,1339.7346067239548,270.06567,0.95861816,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6220,781.367450125135,270.06567,0.95861816,24.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6221,1892.5604437289055,113.16483,0.07751465,16.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6222,384.02733942948447,113.16483,0.07751465,16.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6223,377.0267833717424,113.16483,0.07751465,16.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6224,964.484937751728,344.2041,1.3879395,10.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6225,1131.269069308028,217.63573,0.79382324,25.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6226,937.328626129868,113.83521,1.3549805,27.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6227,623.3134225613477,166.41756,0.21520996,25.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6228,981.0072633686844,166.41756,0.21520996,25.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6229,692.2095375089066,166.41756,0.21520996,25.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6230,506.8798669245841,108.870285,1.251709,20.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6231,715.3063402488909,83.12853,1.140625,22.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6232,901.5372670102436,115.55929,0.6669922,26.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6233,1758.1116960278375,166.60814,1.9729004,22.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6234,867.4225559828959,152.37035,0.81396484,10.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6235,1114.4234703456088,152.37035,0.81396484,10.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6236,1268.4006303979272,378.531,0.11753845,11.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6237,1080.6114714160385,84.44745,1.092041,33.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6238,749.9106992848242,133.19615,0.1982727,16.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6239,2021.5751810233965,272.52972,0.91308594,16.0,-72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6240,586.4518344837828,272.52972,0.91308594,16.0,-72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6241,1439.8782852286622,142.75133,1.2712402,15.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6242,1669.4474638060665,142.75133,1.2712402,15.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6243,677.6137771412851,104.893745,0.38049316,19.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6244,760.1216244604967,104.893745,0.38049316,19.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
6245,1724.551466478065,425.10483,1.223877,18.0,72.69830322265625,1369000.0,1358014.0,1363507.0,5493.0
